Station_ID,TIMESTAMP,air_temp_set_1,relative_humidity_set_1,wind_speed_set_1,wind_direction_set_1,LAT,LON,Elevation
,,Celsius,%,m/s,Degrees,-14.331,-170.7105,9
NSTU,2020-11-19T12:00:00-1100,29.8,80.64,2.06,,-14.331,-170.7105,9
NSTU,2020-11-19T12:50:00-1100,30.1,79.26,2.57,,-14.331,-170.7105,9
NSTU,2020-11-19T13:50:00-1100,29.2,78.2,5.66,90,-14.331,-170.7105,9
NSTU,2020-11-19T14:00:00-1100,29.2,78.2,5.66,90,-14.331,-170.7105,9
NSTU,2020-11-19T14:50:00-1100,27.1,84.73,0,0,-14.331,-170.7105,9
NSTU,2020-11-19T15:00:00-1100,27.1,84.73,0,0,-14.331,-170.7105,9
NSTU,2020-11-19T15:50:00-1100,27.5,82.77,1.54,,-14.331,-170.7105,9
NSTU,2020-11-19T16:00:00-1100,27.5,82.77,1.54,,-14.331,-170.7105,9
NSTU,2020-11-19T16:50:00-1100,26.1,89.86,0,0,-14.331,-170.7105,9
NSTU,2020-11-19T17:00:00-1100,26.1,89.86,0,0,-14.331,-170.7105,9
NSTU,2020-11-19T17:50:00-1100,26.3,89.88,1.03,,-14.331,-170.7105,9
NSTU,2020-11-19T18:00:00-1100,26.3,89.88,1.03,,-14.331,-170.7105,9
NSTU,2020-11-19T18:50:00-1100,26.2,90.95,0,0,-14.331,-170.7105,9
NSTU,2020-11-19T19:00:00-1100,26.2,90.95,0,0,-14.331,-170.7105,9
NSTU,2020-11-19T19:50:00-1100,26.6,90.97,3.09,,-14.331,-170.7105,9
NSTU,2020-11-19T20:50:00-1100,26.1,89.33,0,0,-14.331,-170.7105,9
NSTU,2020-11-19T21:00:00-1100,26.1,89.33,0,0,-14.331,-170.7105,9
NSTU,2020-11-19T21:50:00-1100,25.8,89.84,8.75,120,-14.331,-170.7105,9
NSTU,2020-11-19T22:00:00-1100,25.8,89.84,8.75,120,-14.331,-170.7105,9
NSTU,2020-11-19T22:50:00-1100,25.6,91.45,1.03,,-14.331,-170.7105,9
NSTU,2020-11-19T23:00:00-1100,25.6,91.45,1.03,,-14.331,-170.7105,9
NSTU,2020-11-19T23:50:00-1100,27.4,85.78,5.14,130,-14.331,-170.7105,9
NSTU,2020-11-20T00:50:00-1100,27.3,84.75,5.66,110,-14.331,-170.7105,9
NSTU,2020-11-20T01:00:00-1100,27.3,84.75,5.66,110,-14.331,-170.7105,9
NSTU,2020-11-20T01:50:00-1100,27.3,86.28,5.14,110,-14.331,-170.7105,9
NSTU,2020-11-20T02:00:00-1100,27.3,86.28,5.14,110,-14.331,-170.7105,9
NSTU,2020-11-20T02:50:00-1100,26.7,86.23,4.12,120,-14.331,-170.7105,9
NSTU,2020-11-20T03:50:00-1100,27.2,86.79,5.14,120,-14.331,-170.7105,9
NSTU,2020-11-20T04:00:00-1100,27.2,86.79,5.14,120,-14.331,-170.7105,9
NSTU,2020-11-20T04:50:00-1100,27.4,85.27,5.66,100,-14.331,-170.7105,9
NSTU,2020-11-20T05:00:00-1100,27.4,85.27,5.66,100,-14.331,-170.7105,9
NSTU,2020-11-20T05:50:00-1100,27.6,85.29,6.17,100,-14.331,-170.7105,9
NSTU,2020-11-20T06:50:00-1100,28.3,81.89,5.14,100,-14.331,-170.7105,9
NSTU,2020-11-20T07:00:00-1100,27.6,85.29,6.17,100,-14.331,-170.7105,9
NSTU,2020-11-20T07:50:00-1100,29.2,81.04,6.17,110,-14.331,-170.7105,9
NSTU,2020-11-20T08:50:00-1100,28.1,83.84,4.12,80,-14.331,-170.7105,9
NSTU,2020-11-20T09:50:00-1100,28.3,84.86,3.6,110,-14.331,-170.7105,9
NSTU,2020-11-20T10:50:00-1100,27.7,84.8,3.6,160,-14.331,-170.7105,9
NSTU,2020-11-20T11:00:00-1100,27.7,84.8,3.6,160,-14.331,-170.7105,9
NSTU,2020-11-20T11:09:00-1100,26,88.78,7.2,140,-14.331,-170.7105,9
NSTU,2020-11-20T11:17:00-1100,27,83.71,3.6,320,-14.331,-170.7105,9
NSTU,2020-11-20T11:50:00-1100,26.9,86.76,1.54,,-14.331,-170.7105,9
NSTU,2020-11-20T12:00:00-1100,26.9,86.76,1.54,,-14.331,-170.7105,9
NSTU,2020-11-20T12:50:00-1100,26.8,86.75,2.57,,-14.331,-170.7105,9
NSTU,2020-11-20T13:00:00-1100,26.8,86.75,2.57,,-14.331,-170.7105,9
NSTU,2020-11-20T13:50:00-1100,30.3,82.13,4.63,110,-14.331,-170.7105,9
NSTU,2020-11-20T14:50:00-1100,28.7,80.01,7.2,90,-14.331,-170.7105,9
NSTU,2020-11-20T15:00:00-1100,28.7,80.01,7.2,90,-14.331,-170.7105,9
NSTU,2020-11-20T15:50:00-1100,28,83.33,2.57,,-14.331,-170.7105,9
NSTU,2020-11-20T16:50:00-1100,28.3,83.36,4.63,110,-14.331,-170.7105,9
NSTU,2020-11-20T17:50:00-1100,27.5,82.28,4.63,110,-14.331,-170.7105,9
NSTU,2020-11-20T18:00:00-1100,27.5,82.28,4.63,110,-14.331,-170.7105,9
NSTU,2020-11-20T18:50:00-1100,27.5,80.81,5.66,120,-14.331,-170.7105,9
NSTU,2020-11-20T19:00:00-1100,27.5,80.81,5.66,120,-14.331,-170.7105,9
NSTU,2020-11-20T19:50:00-1100,27.5,83.77,5.66,120,-14.331,-170.7105,9
NSTU,2020-11-20T20:00:00-1100,27.5,83.77,5.66,120,-14.331,-170.7105,9
NSTU,2020-11-20T20:50:00-1100,27.6,80.83,6.17,120,-14.331,-170.7105,9
NSTU,2020-11-20T21:00:00-1100,27.6,80.83,6.17,120,-14.331,-170.7105,9
NSTU,2020-11-20T21:50:00-1100,27.7,82.3,4.63,120,-14.331,-170.7105,9
NSTU,2020-11-20T22:50:00-1100,25.9,88.78,0,0,-14.331,-170.7105,9
NSTU,2020-11-20T23:00:00-1100,25.9,88.78,0,0,-14.331,-170.7105,9
NSTU,2020-11-20T23:50:00-1100,24.5,91.94,7.2,130,-14.331,-170.7105,9
NSTU,2020-11-21T00:00:00-1100,24.5,91.94,7.2,130,-14.331,-170.7105,9
NSTU,2020-11-21T00:50:00-1100,24.7,94.19,3.09,,-14.331,-170.7105,9
NSTU,2020-11-21T01:00:00-1100,24.7,94.19,3.09,,-14.331,-170.7105,9
NSTU,2020-11-21T01:50:00-1100,25.5,90.9,6.69,130,-14.331,-170.7105,9
NSTU,2020-11-21T02:00:00-1100,25.5,90.9,6.69,130,-14.331,-170.7105,9
NSTU,2020-11-21T02:50:00-1100,26.1,89.86,4.12,90,-14.331,-170.7105,9
NSTU,2020-11-21T03:00:00-1100,26.1,89.86,4.12,90,-14.331,-170.7105,9
NSTU,2020-11-21T03:50:00-1100,25.4,91.44,0,0,-14.331,-170.7105,9
NSTU,2020-11-21T04:00:00-1100,25.4,91.44,0,0,-14.331,-170.7105,9
NSTU,2020-11-21T04:50:00-1100,25.2,93.65,0,0,-14.331,-170.7105,9
NSTU,2020-11-21T05:46:00-1100,24,94.16,4.12,80,-14.331,-170.7105,9
NSTU,2020-11-21T05:50:00-1100,24.1,93.6,3.09,,-14.331,-170.7105,9
NSTU,2020-11-21T06:50:00-1100,24.5,92.5,2.06,,-14.331,-170.7105,9
NSTU,2020-11-21T07:00:00-1100,24.5,92.5,2.06,,-14.331,-170.7105,9
NSTU,2020-11-21T07:50:00-1100,26.1,89.86,2.06,,-14.331,-170.7105,9
NSTU,2020-11-21T08:00:00-1100,26.1,89.86,2.06,,-14.331,-170.7105,9
NSTU,2020-11-21T08:50:00-1100,25.5,91.45,6.17,90,-14.331,-170.7105,9
NSTU,2020-11-21T09:00:00-1100,25.5,91.45,6.17,90,-14.331,-170.7105,9
NSTU,2020-11-21T09:50:00-1100,25.8,93.12,4.63,90,-14.331,-170.7105,9
NSTU,2020-11-21T10:00:00-1100,25.8,93.12,4.63,90,-14.331,-170.7105,9
NSTU,2020-11-21T10:50:00-1100,27.1,88.34,3.09,,-14.331,-170.7105,9
NSTU,2020-11-21T11:00:00-1100,27.1,88.34,3.09,,-14.331,-170.7105,9
NSTU,2020-11-21T11:50:00-1100,28.2,83.85,3.6,70,-14.331,-170.7105,9
NSTU,2020-11-21T12:00:00-1100,28.2,83.85,3.6,70,-14.331,-170.7105,9
NSTU,2020-11-21T12:50:00-1100,27.7,84.8,2.06,,-14.331,-170.7105,9
NSTU,2020-11-21T13:00:00-1100,27.7,84.8,2.06,,-14.331,-170.7105,9
NSTU,2020-11-21T13:50:00-1100,28.4,81.42,3.6,80,-14.331,-170.7105,9
NSTU,2020-11-21T14:00:00-1100,28.4,81.42,3.6,80,-14.331,-170.7105,9
NSTU,2020-11-21T14:50:00-1100,28.7,77.2,3.6,70,-14.331,-170.7105,9
NSTU,2020-11-21T15:00:00-1100,28.7,77.2,3.6,70,-14.331,-170.7105,9
NSTU,2020-11-21T15:50:00-1100,28.1,80.89,2.06,,-14.331,-170.7105,9
NSTU,2020-11-21T16:00:00-1100,28.1,80.89,2.06,,-14.331,-170.7105,9
NSTU,2020-11-21T16:50:00-1100,28,80.88,2.57,,-14.331,-170.7105,9
NSTU,2020-11-21T17:50:00-1100,27,86.77,4.63,100,-14.331,-170.7105,9
NSTU,2020-11-21T18:00:00-1100,27,86.77,4.63,100,-14.331,-170.7105,9
NSTU,2020-11-21T18:50:00-1100,26.5,89.36,0,0,-14.331,-170.7105,9
NSTU,2020-11-21T19:00:00-1100,26.5,89.36,0,0,-14.331,-170.7105,9
NSTU,2020-11-21T19:51:00-1100,26.1,90.94,1.54,,-14.331,-170.7105,9
NSTU,2020-11-21T20:00:00-1100,26.1,90.94,1.54,,-14.331,-170.7105,9
NSTU,2020-11-21T20:50:00-1100,25.5,92.55,1.54,,-14.331,-170.7105,9
NSTU,2020-11-21T21:50:00-1100,25.1,93.09,1.54,,-14.331,-170.7105,9
NSTU,2020-11-21T22:50:00-1100,25,93.64,1.03,,-14.331,-170.7105,9
NSTU,2020-11-21T23:50:00-1100,26.1,91.49,1.54,,-14.331,-170.7105,9
NSTU,2020-11-22T00:00:00-1100,26.1,91.49,1.54,,-14.331,-170.7105,9
NSTU,2020-11-22T00:50:00-1100,25.4,92.55,1.54,,-14.331,-170.7105,9
NSTU,2020-11-22T01:00:00-1100,25.4,92.55,1.54,,-14.331,-170.7105,9
NSTU,2020-11-22T01:50:00-1100,22.9,88.53,2.06,,-14.331,-170.7105,9
NSTU,2020-11-22T02:00:00-1100,22.9,88.53,2.06,,-14.331,-170.7105,9
NSTU,2020-11-22T02:50:00-1100,21.4,91.19,1.54,,-14.331,-170.7105,9
NSTU,2020-11-22T03:00:00-1100,21.4,91.19,1.54,,-14.331,-170.7105,9
NSTU,2020-11-22T03:50:00-1100,21.6,90.64,2.57,,-14.331,-170.7105,9
NSTU,2020-11-22T04:00:00-1100,21.6,90.64,2.57,,-14.331,-170.7105,9
NSTU,2020-11-22T04:50:00-1100,23.4,89.11,3.09,10,-14.331,-170.7105,9
NSTU,2020-11-22T05:00:00-1100,23.4,89.11,3.09,10,-14.331,-170.7105,9
NSTU,2020-11-22T05:50:00-1100,24.2,88.64,4.63,20,-14.331,-170.7105,9
NSTU,2020-11-22T06:00:00-1100,24.2,88.64,4.63,20,-14.331,-170.7105,9
NSTU,2020-11-22T06:50:00-1100,25.9,83.08,3.6,10,-14.331,-170.7105,9
NSTU,2020-11-22T07:50:00-1100,25.8,80.1,1.54,,-14.331,-170.7105,9
NSTU,2020-11-22T08:00:00-1100,25.8,80.1,1.54,,-14.331,-170.7105,9
NSTU,2020-11-22T08:50:00-1100,24.9,86.57,0,0,-14.331,-170.7105,9
NSTU,2020-11-22T09:00:00-1100,24.9,86.57,0,0,-14.331,-170.7105,9
NSTU,2020-11-22T09:50:00-1100,24.8,89.22,1.03,,-14.331,-170.7105,9
NSTU,2020-11-22T10:00:00-1100,24.8,89.22,1.03,,-14.331,-170.7105,9
NSTU,2020-11-22T10:50:00-1100,23,81.22,2.06,,-14.331,-170.7105,9
NSTU,2020-11-22T11:00:00-1100,23,81.22,2.06,,-14.331,-170.7105,9
NSTU,2020-11-22T11:50:00-1100,24.5,84.45,7.72,350,-14.331,-170.7105,9
NSTU,2020-11-22T12:00:00-1100,24.5,84.45,7.72,350,-14.331,-170.7105,9
NSTU,2020-11-22T12:50:00-1100,24.3,87.04,2.57,,-14.331,-170.7105,9
NSTU,2020-11-22T13:00:00-1100,24.3,87.04,2.57,,-14.331,-170.7105,9
NSTU,2020-11-22T13:50:00-1100,25.7,75.81,3.6,320,-14.331,-170.7105,9
NSTU,2020-11-22T14:00:00-1100,25.7,75.81,3.6,320,-14.331,-170.7105,9
NSTU,2020-11-22T14:50:00-1100,26.1,74.95,3.09,,-14.331,-170.7105,9
NSTU,2020-11-22T15:00:00-1100,26.1,74.95,3.09,,-14.331,-170.7105,9
NSTU,2020-11-22T15:50:00-1100,25.9,76.77,2.06,,-14.331,-170.7105,9
NSTU,2020-11-22T16:00:00-1100,25.9,76.77,2.06,,-14.331,-170.7105,9
NSTU,2020-11-22T16:50:00-1100,25.7,82.56,2.06,,-14.331,-170.7105,9
NSTU,2020-11-22T17:00:00-1100,25.7,82.56,2.06,,-14.331,-170.7105,9
NSTU,2020-11-22T17:50:00-1100,25.5,83.04,1.03,,-14.331,-170.7105,9
NSTU,2020-11-22T18:00:00-1100,25.5,83.04,1.03,,-14.331,-170.7105,9
NSTU,2020-11-22T18:50:00-1100,24.4,88.12,1.03,,-14.331,-170.7105,9
NSTU,2020-11-22T19:00:00-1100,24.4,88.12,1.03,,-14.331,-170.7105,9
NSTU,2020-11-22T19:50:00-1100,24.2,90.27,0,0,-14.331,-170.7105,9
NSTU,2020-11-22T20:00:00-1100,24.2,90.27,0,0,-14.331,-170.7105,9
NSTU,2020-11-22T20:50:00-1100,23.9,90.8,1.54,,-14.331,-170.7105,9
NSTU,2020-11-22T21:00:00-1100,23.9,90.8,1.54,,-14.331,-170.7105,9
NSTU,2020-11-22T21:50:00-1100,24,91.35,1.54,,-14.331,-170.7105,9
NSTU,2020-11-22T22:00:00-1100,24,91.35,1.54,,-14.331,-170.7105,9
NSTU,2020-11-22T22:50:00-1100,23.9,90.25,1.54,,-14.331,-170.7105,9
NSTU,2020-11-22T23:00:00-1100,23.9,90.25,1.54,,-14.331,-170.7105,9
NSTU,2020-11-22T23:50:00-1100,23.6,90.77,1.54,,-14.331,-170.7105,9
NSTU,2020-11-23T00:00:00-1100,23.6,90.77,1.54,,-14.331,-170.7105,9
NSTU,2020-11-23T00:50:00-1100,23.5,90.77,2.06,,-14.331,-170.7105,9
NSTU,2020-11-23T01:00:00-1100,23.5,90.77,2.06,,-14.331,-170.7105,9
NSTU,2020-11-23T01:50:00-1100,23.9,89.7,1.54,,-14.331,-170.7105,9
NSTU,2020-11-23T02:00:00-1100,23.9,89.7,1.54,,-14.331,-170.7105,9
NSTU,2020-11-23T02:50:00-1100,23.5,92.44,1.54,,-14.331,-170.7105,9
NSTU,2020-11-23T03:50:00-1100,23.5,91.32,0,0,-14.331,-170.7105,9
NSTU,2020-11-23T04:50:00-1100,23.5,91.88,0,0,-14.331,-170.7105,9
NSTU,2020-11-23T05:00:00-1100,23.5,91.88,0,0,-14.331,-170.7105,9
NSTU,2020-11-23T05:50:00-1100,23.9,90.8,0,0,-14.331,-170.7105,9
NSTU,2020-11-23T06:50:00-1100,24.9,89.23,0,0,-14.331,-170.7105,9
NSTU,2020-11-23T07:00:00-1100,24.9,89.23,0,0,-14.331,-170.7105,9
NSTU,2020-11-23T07:50:00-1100,26.1,87.21,0,0,-14.331,-170.7105,9
NSTU,2020-11-23T08:00:00-1100,26.1,87.21,0,0,-14.331,-170.7105,9
NSTU,2020-11-23T08:37:00-1100,26,83.6,5.14,290,-14.331,-170.7105,9
NSTU,2020-11-23T08:42:00-1100,24,88.62,3.6,340,-14.331,-170.7105,9
NSTU,2020-11-23T08:51:00-1100,23.6,91.33,1.54,,-14.331,-170.7105,9
NSTU,2020-11-23T09:00:00-1100,23.6,91.33,1.54,,-14.331,-170.7105,9
NSTU,2020-11-23T09:45:00-1100,26,88.78,3.09,,-14.331,-170.7105,9
NSTU,2020-11-23T09:50:00-1100,26.2,86.18,2.57,,-14.331,-170.7105,9
NSTU,2020-11-23T10:00:00-1100,26.2,86.18,2.57,,-14.331,-170.7105,9
NSTU,2020-11-23T10:50:00-1100,27.6,76.57,2.57,,-14.331,-170.7105,9
NSTU,2020-11-23T11:00:00-1100,27.6,76.57,2.57,,-14.331,-170.7105,9
NSTU,2020-11-23T11:50:00-1100,29.6,73.74,3.09,,-14.331,-170.7105,9
NSTU,2020-11-23T12:00:00-1100,29.6,73.74,3.09,,-14.331,-170.7105,9
NSTU,2020-11-23T12:50:00-1100,30.2,57.99,4.63,330,-14.331,-170.7105,9
NSTU,2020-11-23T13:50:00-1100,30.7,59.54,1.54,,-14.331,-170.7105,9
NSTU,2020-11-23T14:50:00-1100,29.8,65.41,4.12,340,-14.331,-170.7105,9
NSTU,2020-11-23T15:00:00-1100,29.8,65.41,4.12,340,-14.331,-170.7105,9
NSTU,2020-11-23T15:50:00-1100,29.7,69.46,2.57,,-14.331,-170.7105,9
NSTU,2020-11-23T16:00:00-1100,29.7,69.46,2.57,,-14.331,-170.7105,9
NSTU,2020-11-23T16:50:00-1100,28.9,71.43,1.54,,-14.331,-170.7105,9
NSTU,2020-11-23T17:00:00-1100,28.9,71.43,1.54,,-14.331,-170.7105,9
NSTU,2020-11-23T17:50:00-1100,28.4,72.21,1.54,,-14.331,-170.7105,9
NSTU,2020-11-23T18:00:00-1100,28.4,72.21,1.54,,-14.331,-170.7105,9
NSTU,2020-11-23T18:50:00-1100,27.8,75.68,0,0,-14.331,-170.7105,9
NSTU,2020-11-23T19:00:00-1100,27.8,75.68,0,0,-14.331,-170.7105,9
NSTU,2020-11-23T19:50:00-1100,26.7,81.2,7.72,280,-14.331,-170.7105,9
NSTU,2020-11-23T20:00:00-1100,26.7,81.2,7.72,280,-14.331,-170.7105,9
NSTU,2020-11-23T20:40:00-1100,24,88.62,2.57,,-14.331,-170.7105,9
NSTU,2020-11-23T20:50:00-1100,23.7,89.68,1.54,,-14.331,-170.7105,9
NSTU,2020-11-23T21:00:00-1100,23.7,89.68,1.54,,-14.331,-170.7105,9
NSTU,2020-11-23T21:50:00-1100,24.1,90.81,1.03,,-14.331,-170.7105,9
NSTU,2020-11-23T22:00:00-1100,24.1,90.81,1.03,,-14.331,-170.7105,9
NSTU,2020-11-23T22:50:00-1100,24.1,91.36,1.54,,-14.331,-170.7105,9
NSTU,2020-11-23T23:00:00-1100,24.1,91.36,1.54,,-14.331,-170.7105,9
NSTU,2020-11-23T23:50:00-1100,24.2,91.37,1.54,,-14.331,-170.7105,9
NSTU,2020-11-24T00:00:00-1100,24.2,91.37,1.54,,-14.331,-170.7105,9
NSTU,2020-11-24T00:50:00-1100,23.2,91.86,1.54,,-14.331,-170.7105,9
NSTU,2020-11-24T01:50:00-1100,23.2,91.86,2.06,,-14.331,-170.7105,9
NSTU,2020-11-24T02:00:00-1100,23.2,91.86,2.06,,-14.331,-170.7105,9
NSTU,2020-11-24T02:50:00-1100,23.1,91.86,1.03,,-14.331,-170.7105,9
NSTU,2020-11-24T03:50:00-1100,22.9,91.84,1.54,,-14.331,-170.7105,9
NSTU,2020-11-24T04:00:00-1100,22.9,91.84,1.54,,-14.331,-170.7105,9
NSTU,2020-11-24T04:50:00-1100,22.7,91.83,1.03,,-14.331,-170.7105,9
NSTU,2020-11-24T05:50:00-1100,23.1,91.3,1.54,,-14.331,-170.7105,9
NSTU,2020-11-24T06:00:00-1100,23.1,91.3,1.54,,-14.331,-170.7105,9
NSTU,2020-11-24T06:50:00-1100,25.5,85.07,0,0,-14.331,-170.7105,9
NSTU,2020-11-24T07:00:00-1100,25.5,85.07,0,0,-14.331,-170.7105,9
NSTU,2020-11-24T07:50:00-1100,27.1,80.76,0,0,-14.331,-170.7105,9
NSTU,2020-11-24T08:00:00-1100,27.1,80.76,0,0,-14.331,-170.7105,9
NSTU,2020-11-24T08:50:00-1100,29.2,73.67,2.57,,-14.331,-170.7105,9
NSTU,2020-11-24T09:00:00-1100,29.2,73.67,2.57,,-14.331,-170.7105,9
NSTU,2020-11-24T09:50:00-1100,29.9,70.76,3.09,,-14.331,-170.7105,9
NSTU,2020-11-24T10:00:00-1100,29.9,70.76,3.09,,-14.331,-170.7105,9
NSTU,2020-11-24T10:50:00-1100,30.1,73.82,2.06,,-14.331,-170.7105,9
NSTU,2020-11-24T11:00:00-1100,30.1,73.82,2.06,,-14.331,-170.7105,9
NSTU,2020-11-24T11:50:00-1100,28.9,74.06,2.06,,-14.331,-170.7105,9
NSTU,2020-11-24T12:00:00-1100,28.9,74.06,2.06,,-14.331,-170.7105,9
NSTU,2020-11-24T12:50:00-1100,30.5,67.16,2.06,,-14.331,-170.7105,9
NSTU,2020-11-24T13:00:00-1100,30.5,67.16,2.06,,-14.331,-170.7105,9
NSTU,2020-11-24T13:50:00-1100,29.3,74.13,3.09,,-14.331,-170.7105,9
NSTU,2020-11-24T14:00:00-1100,29.3,74.13,3.09,,-14.331,-170.7105,9
NSTU,2020-11-24T14:50:00-1100,27.5,80.33,1.03,,-14.331,-170.7105,9
NSTU,2020-11-24T15:00:00-1100,27.5,80.33,1.03,,-14.331,-170.7105,9
NSTU,2020-11-24T15:50:00-1100,29.4,75.48,3.6,100,-14.331,-170.7105,9
NSTU,2020-11-24T16:00:00-1100,29.4,75.48,3.6,100,-14.331,-170.7105,9
NSTU,2020-11-24T16:50:00-1100,29.1,75.44,2.57,,-14.331,-170.7105,9
NSTU,2020-11-24T17:00:00-1100,29.1,75.44,2.57,,-14.331,-170.7105,9
NSTU,2020-11-24T17:50:00-1100,28.1,77.11,1.54,,-14.331,-170.7105,9
NSTU,2020-11-24T18:00:00-1100,28.1,77.11,1.54,,-14.331,-170.7105,9
NSTU,2020-11-24T18:50:00-1100,27.1,82.23,1.03,,-14.331,-170.7105,9
NSTU,2020-11-24T19:00:00-1100,27.1,82.23,1.03,,-14.331,-170.7105,9
NSTU,2020-11-24T19:50:00-1100,25.9,86.15,1.54,,-14.331,-170.7105,9
NSTU,2020-11-24T20:00:00-1100,25.9,86.15,1.54,,-14.331,-170.7105,9
NSTU,2020-11-24T20:50:00-1100,25.7,87.17,1.54,,-14.331,-170.7105,9
NSTU,2020-11-24T21:00:00-1100,25.7,87.17,1.54,,-14.331,-170.7105,9
NSTU,2020-11-24T21:50:00-1100,25.4,88.74,0,0,-14.331,-170.7105,9
NSTU,2020-11-24T22:50:00-1100,25.3,88.73,2.57,,-14.331,-170.7105,9
NSTU,2020-11-24T23:00:00-1100,25.3,88.73,2.57,,-14.331,-170.7105,9
NSTU,2020-11-24T23:50:00-1100,24.4,88.12,5.66,150,-14.331,-170.7105,9
NSTU,2020-11-25T00:50:00-1100,23.9,89.7,2.06,,-14.331,-170.7105,9
NSTU,2020-11-25T01:50:00-1100,23.8,90.24,1.54,,-14.331,-170.7105,9
NSTU,2020-11-25T02:00:00-1100,23.8,90.24,1.54,,-14.331,-170.7105,9
NSTU,2020-11-25T02:50:00-1100,24,93.03,1.03,,-14.331,-170.7105,9
NSTU,2020-11-25T03:50:00-1100,23.9,93.02,1.03,,-14.331,-170.7105,9
NSTU,2020-11-25T04:50:00-1100,23.9,93.59,1.03,,-14.331,-170.7105,9
NSTU,2020-11-25T05:00:00-1100,23.9,93.59,1.03,,-14.331,-170.7105,9
NSTU,2020-11-25T05:50:00-1100,24,93.59,1.03,,-14.331,-170.7105,9
NSTU,2020-11-25T06:00:00-1100,24,93.59,1.03,,-14.331,-170.7105,9
NSTU,2020-11-25T06:50:00-1100,25.4,92.55,1.03,,-14.331,-170.7105,9
NSTU,2020-11-25T07:00:00-1100,25.4,92.55,1.03,,-14.331,-170.7105,9
NSTU,2020-11-25T07:50:00-1100,28.2,84.35,1.54,,-14.331,-170.7105,9
NSTU,2020-11-25T08:00:00-1100,28.2,84.35,1.54,,-14.331,-170.7105,9
NSTU,2020-11-25T08:50:00-1100,29.5,81.07,3.09,,-14.331,-170.7105,9
NSTU,2020-11-25T09:00:00-1100,29.5,81.07,3.09,,-14.331,-170.7105,9
NSTU,2020-11-25T09:50:00-1100,30.5,77.01,4.63,100,-14.331,-170.7105,9
NSTU,2020-11-25T10:50:00-1100,30.8,74.38,4.63,110,-14.331,-170.7105,9
NSTU,2020-11-25T11:50:00-1100,31,74.41,4.12,120,-14.331,-170.7105,9
NSTU,2020-11-25T12:00:00-1100,31,74.41,4.12,120,-14.331,-170.7105,9
NSTU,2020-11-25T12:50:00-1100,29.2,75.9,2.57,,-14.331,-170.7105,9
NSTU,2020-11-25T13:00:00-1100,29.2,75.9,2.57,,-14.331,-170.7105,9
NSTU,2020-11-25T13:50:00-1100,30,74.24,3.6,120,-14.331,-170.7105,9
NSTU,2020-11-25T14:00:00-1100,30,74.24,3.6,120,-14.331,-170.7105,9
NSTU,2020-11-25T15:50:00-1100,28,80.4,3.09,,-14.331,-170.7105,9
NSTU,2020-11-25T16:00:00-1100,28,80.4,3.09,,-14.331,-170.7105,9
NSTU,2020-11-25T16:50:00-1100,28.2,79,3.09,,-14.331,-170.7105,9
NSTU,2020-11-25T17:00:00-1100,28.2,79,3.09,,-14.331,-170.7105,9
NSTU,2020-11-25T17:50:00-1100,28.3,74.41,2.06,,-14.331,-170.7105,9
NSTU,2020-11-25T18:00:00-1100,28.3,74.41,2.06,,-14.331,-170.7105,9
NSTU,2020-11-25T18:50:00-1100,27.2,81.26,1.54,,-14.331,-170.7105,9
NSTU,2020-11-25T19:00:00-1100,27.2,81.26,1.54,,-14.331,-170.7105,9
NSTU,2020-11-25T19:50:00-1100,26.5,86.72,1.54,,-14.331,-170.7105,9
NSTU,2020-11-25T20:50:00-1100,26.5,86.21,1.54,,-14.331,-170.7105,9
NSTU,2020-11-25T21:00:00-1100,26.5,86.21,1.54,,-14.331,-170.7105,9
NSTU,2020-11-25T21:50:00-1100,26.4,87.76,1.54,,-14.331,-170.7105,9
NSTU,2020-11-25T22:00:00-1100,26.4,87.76,1.54,,-14.331,-170.7105,9
NSTU,2020-11-25T22:50:00-1100,26.2,88.8,0,0,-14.331,-170.7105,9
NSTU,2020-11-25T23:00:00-1100,26.2,88.8,0,0,-14.331,-170.7105,9
NSTU,2020-11-25T23:50:00-1100,26,89.32,1.54,,-14.331,-170.7105,9
NSTU,2020-11-26T00:50:00-1100,26.5,87.77,2.06,,-14.331,-170.7105,9
NSTU,2020-11-26T01:00:00-1100,26.5,87.77,2.06,,-14.331,-170.7105,9
NSTU,2020-11-26T01:50:00-1100,26.8,85.72,3.6,100,-14.331,-170.7105,9
NSTU,2020-11-26T02:50:00-1100,24.9,91.96,1.54,,-14.331,-170.7105,9
NSTU,2020-11-26T03:50:00-1100,24.9,91.96,1.54,,-14.331,-170.7105,9
NSTU,2020-11-26T04:50:00-1100,24.9,91.96,1.54,,-14.331,-170.7105,9
NSTU,2020-11-26T05:50:00-1100,25,91.42,1.54,,-14.331,-170.7105,9
NSTU,2020-11-26T06:00:00-1100,25,91.42,1.54,,-14.331,-170.7105,9
NSTU,2020-11-26T06:50:00-1100,27.3,86.28,0,0,-14.331,-170.7105,9
NSTU,2020-11-26T07:00:00-1100,27.3,86.28,0,0,-14.331,-170.7105,9
NSTU,2020-11-26T07:50:00-1100,29.2,79.61,4.12,90,-14.331,-170.7105,9
NSTU,2020-11-26T08:00:00-1100,29.2,79.61,4.12,90,-14.331,-170.7105,9
NSTU,2020-11-26T08:50:00-1100,30.3,74.29,3.6,90,-14.331,-170.7105,9
NSTU,2020-11-26T09:50:00-1100,31,73.1,5.14,100,-14.331,-170.7105,9
