LAT,LON,TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Max,AirTF_Avg,RH,Rain_in_Tot,WS_mph_S_WVT,WindDir_D1_WVT,WindDir_SD1_WVT,SlrW_Avg,SlrMJ_Tot
-14.31,-170.77,2019-06-22 14:00:00,67705.0,13.4,34.33,25.666666666666668,89.8,0.0,3.6254943999999996,121.3,33.25,290.7,0.2616314
-14.31,-170.77,2019-06-22 14:15:00,67706.0,13.42,33.98,25.644444444444442,90.5,0.0,3.03003712,96.5,19.07,274.9,0.2474043
-14.31,-170.77,2019-06-22 14:30:00,67707.0,13.43,33.64,25.72222222222222,88.7,0.0,2.98935648,114.7,26.47,377,0.339287
-14.31,-170.77,2019-06-22 14:45:00,67708.0,13.43,33.7,25.599999999999998,89.1,0.0,2.5861264,97.6,41.4,294.2,0.264766
-14.31,-170.77,2019-06-22 15:00:00,67709.0,13.42,33.83,25.738888888888887,91.3,0.0,2.81098752,128.2,35.04,239.2,0.2153108
-14.31,-170.77,2019-06-22 15:15:00,67710.0,13.42,33.7,25.25,91.8,0.0,2.80607008,103.7,28.92,164.3,0.1479085
-14.31,-170.77,2019-06-22 15:30:00,67711.0,13.43,33.02,25.355555555555554,88.9,0.0,2.90844224,107.1,35.14,230.7,0.2076251
-14.31,-170.77,2019-06-22 15:45:00,67712.0,13.45,32.85,25.39444444444444,90.7,0.0,2.7984704,116.7,32.87,225.2,0.2026561
-14.31,-170.77,2019-06-22 16:00:00,67713.0,13.39,32.91,25.25555555555555,92.3,0.0,3.20348864,105.3,36.19,170.5,0.1534154
-14.31,-170.77,2019-06-22 16:15:00,67714.0,13.52,31.74,24.388888888888893,96.3,0.508,2.58120896,103.2,22.8,130.7,0.1176664
-14.31,-170.77,2019-06-22 16:30:00,67715.0,13.56,26.71,24.650000000000002,93.2,0.0,2.66704064,104.5,30.15,166.7,0.1500542
-14.31,-170.77,2019-06-22 16:45:00,67716.0,13.57,25.2,24.983333333333334,92.9,0.0,2.67285216,115.1,38.97,159.6,0.1436544
-14.31,-170.77,2019-06-22 17:00:00,67717.0,13.57,25.44,25.077777777777776,92.7,0.0,2.91112448,106.3,27.19,144.8,0.1303455
-14.31,-170.77,2019-06-22 17:15:00,67718.0,13.57,25.5,25.011111111111106,93.6,0.0,2.9459936,92.9,31.42,100.5,0.09042387
-14.31,-170.77,2019-06-22 17:30:00,67719.0,13.57,25.64,24.838888888888885,93.6,0.0,2.73186144,112.9,22.36,51.12,0.04600935
-14.31,-170.77,2019-06-22 17:45:00,67720.0,13.54,25.66,24.81111111111111,92.8,0.0,2.73543776,129.2,30.36,18.6,0.01673593
-14.31,-170.77,2019-06-22 18:00:00,67721.0,13.11,25.04,24.78888888888889,91.9,0.0,2.9692396800000003,122.8,17.17,6.443,0.005799063
-14.31,-170.77,2019-06-22 18:15:00,67722.0,13.02,24.65,24.755555555555556,93.0,0.0,3.1024576,118.3,36.24,1.543,0.001389144
-14.31,-170.77,2019-06-22 18:30:00,67723.0,13.01,24.36,24.73333333333333,93.0,0.0,2.95761664,109.8,20.29,0.112,0.000101072
-14.31,-170.77,2019-06-22 18:45:00,67724.0,13.0,24.21,24.66111111111111,93.4,0.0,2.41803936,106.2,34.84,0.006,5.36E-06
-14.31,-170.77,2019-06-22 19:00:00,67725.0,13.0,24.11,24.61111111111111,93.8,0.0,3.18158368,133.9,30.61,0.008,6.97E-06
-14.31,-170.77,2019-06-22 19:15:00,67726.0,12.99,24.02,24.383333333333333,94.2,0.0,2.425192,121.5,42.3,0.004,3.86E-06
-14.31,-170.77,2019-06-22 19:30:00,67727.0,12.99,23.66,24.361111111111107,93.9,0.0,2.65362944,120.2,24.83,0.007,6.65E-06
-14.31,-170.77,2019-06-22 19:45:00,67728.0,12.99,23.33,24.450000000000003,93.4,0.0,2.5128118400000004,124.1,29.79,0.009,7.83E-06
-14.31,-170.77,2019-06-22 20:00:00,67729.0,12.98,23.47,24.499999999999996,94.2,0.0,3.08859936,127.9,17.49,0.009,7.94E-06
-14.31,-170.77,2019-06-22 20:15:00,67730.0,12.98,23.67,24.494444444444447,93.8,0.0,3.26607424,114.7,31.92,0.013,1.14E-05
-14.31,-170.77,2019-06-22 20:30:00,67731.0,12.98,23.75,24.53333333333333,93.6,0.0,3.21734688,117.4,23.76,0.012,1.04E-05
-14.31,-170.77,2019-06-22 20:45:00,67732.0,12.98,23.84,24.58888888888889,92.5,0.0,3.43818464,116.7,22.93,0.006,5.15E-06
-14.31,-170.77,2019-06-22 21:00:00,67733.0,12.98,23.83,24.522222222222222,93.4,0.0,3.3975039999999996,125.8,36.2,0.007,6.44E-06
-14.31,-170.77,2019-06-22 21:15:00,67734.0,12.97,23.72,24.422222222222217,94.5,0.0,3.5897311999999997,140.8,27.14,0.017,1.53E-05
-14.31,-170.77,2019-06-22 21:30:00,67735.0,12.97,23.6,24.349999999999998,92.9,0.0,3.7238432,142.1,19.09,0.008,7.08E-06
-14.31,-170.77,2019-06-22 21:45:00,67736.0,12.97,23.42,24.444444444444443,93.5,0.0,3.5159696,122.2,29.97,0.008,7.3E-06
-14.31,-170.77,2019-06-22 22:00:00,67737.0,12.97,23.54,24.494444444444447,93.9,0.0,3.5942015999999994,136.5,31.17,0.01,9.01E-06
-14.31,-170.77,2019-06-22 22:15:00,67738.0,12.97,23.62,24.494444444444447,94.0,0.0,3.1449264,120.1,15.58,0.01,9.01E-06
-14.31,-170.77,2019-06-22 22:30:00,67739.0,12.97,23.63,24.416666666666668,92.9,0.0,3.21332352,130.6,43.52,0.006,5.36E-06
-14.31,-170.77,2019-06-22 22:45:00,67740.0,12.97,23.59,24.366666666666667,93.1,0.0,3.43058496,122.6,32.75,0.011,9.76E-06
-14.31,-170.77,2019-06-22 23:00:00,67741.0,12.96,23.47,24.377777777777776,91.8,0.0,3.0877052799999998,135.6,15.31,0.011,1.01E-05
-14.31,-170.77,2019-06-22 23:15:00,67742.0,12.96,23.47,24.427777777777777,94.5,0.0,3.16906656,142.1,27.82,0.007,5.9E-06
-14.31,-170.77,2019-06-22 23:30:00,67743.0,12.96,23.56,24.422222222222217,93.6,0.0,3.00679104,120.1,25.69,0.01,8.91E-06
-14.31,-170.77,2019-06-22 23:45:00,67744.0,12.96,23.58,24.394444444444442,92.6,0.0,3.19320672,141.5,28.85,0.009,7.73E-06
-14.31,-170.77,2019-06-23 00:00:00,67745.0,12.96,23.56,24.427777777777777,92.7,0.0,3.18247776,132.8,32.04,0.012,1.05E-05
-14.31,-170.77,2019-06-23 00:15:00,67746.0,12.96,23.56,24.438888888888886,92.7,0.0,3.30764896,124.8,27.22,0.01,9.44E-06
-14.31,-170.77,2019-06-23 00:30:00,67747.0,12.96,23.62,24.461111111111112,92.8,0.0,3.2084060799999996,125.6,28.38,0.007,6.01E-06
-14.31,-170.77,2019-06-23 00:45:00,67748.0,12.96,23.68,24.433333333333337,89.8,0.0,3.34564736,120.3,19.84,0.008,7.3E-06
-14.31,-170.77,2019-06-23 01:00:00,67749.0,12.96,23.69,24.40555555555556,90.1,0.0,2.9236416,125.3,23.68,0.007,6.12E-06
-14.31,-170.77,2019-06-23 01:15:00,67750.0,12.96,23.57,24.394444444444442,90.9,0.0,2.62099552,127.5,43.04,0.015,1.31E-05
-14.31,-170.77,2019-06-23 01:30:00,67751.0,12.96,23.53,24.316666666666663,93.2,0.0,2.7193443200000003,121.5,55.39,0.009,8.37E-06
-14.31,-170.77,2019-06-23 01:45:00,67752.0,12.96,23.49,24.33888888888889,94.2,0.0,3.20348864,125.2,34.49,0.013,1.18E-05
-14.31,-170.77,2019-06-23 02:00:00,67753.0,12.95,23.56,24.34444444444444,94.1,0.0,3.40599776,122.9,35.54,0.004,3.86E-06
-14.31,-170.77,2019-06-23 02:15:00,67754.0,12.95,23.65,24.333333333333332,93.3,0.0,2.9160419199999996,122.4,36.75,0.013,1.13E-05
-14.31,-170.77,2019-06-23 02:30:00,67755.0,12.95,23.66,24.349999999999998,94.5,0.0,2.6643584,115.7,30.66,0.009,7.94E-06
-14.31,-170.77,2019-06-23 02:45:00,67756.0,12.95,23.68,24.27777777777778,94.1,0.0,2.73186144,127.2,25.46,0.014,1.3E-05
-14.31,-170.77,2019-06-23 03:00:00,67757.0,12.95,23.65,24.27777777777778,92.5,0.0,2.99025056,128.2,20.56,0.011,9.98E-06
-14.31,-170.77,2019-06-23 03:15:00,67758.0,12.95,23.62,24.172222222222224,92.9,0.0,2.6853692799999997,129.9,36.53,0.004,3.65E-06
-14.31,-170.77,2019-06-23 03:30:00,67759.0,12.95,23.36,24.244444444444444,93.6,0.0,3.3058607999999996,128.6,21.21,0.006,5.47E-06
-14.31,-170.77,2019-06-23 03:45:00,67760.0,12.95,23.45,24.233333333333334,92.7,0.0,3.29602592,139.2,24.07,0.006,5.26E-06
-14.31,-170.77,2019-06-23 04:00:00,67761.0,12.95,23.48,24.188888888888894,91.0,0.0,2.36394752,126.7,26.73,0.01,9.12E-06
-14.31,-170.77,2019-06-23 04:15:00,67762.0,12.95,23.42,24.238888888888887,92.2,0.0,2.79444704,119.8,42.99,0.005,4.61E-06
-14.31,-170.77,2019-06-23 04:30:00,67763.0,12.95,23.45,24.244444444444444,92.1,0.0,3.0599887999999997,135.5,25.69,0.007,6.65E-06
-14.31,-170.77,2019-06-23 04:45:00,67764.0,12.94,23.52,24.26666666666667,93.0,0.0,3.8534847999999995,110.4,40.9,0.006,5.26E-06
-14.31,-170.77,2019-06-23 05:00:00,67765.0,12.94,23.53,24.15555555555556,92.3,0.0,3.44176096,123.1,18.76,0.007,6.44E-06
-14.31,-170.77,2019-06-23 05:15:00,67766.0,12.94,23.47,24.15,92.1,0.0,3.7774879999999995,126.8,19.21,0.007,6.44E-06
-14.31,-170.77,2019-06-23 05:30:00,67767.0,12.94,23.35,24.133333333333333,91.4,0.0,3.16236096,109.2,28.29,0.011,9.87E-06
-14.31,-170.77,2019-06-23 05:45:00,67768.0,12.94,23.28,24.08333333333333,90.9,0.0,3.03003712,133.4,20.23,0.008,7.3E-06
-14.31,-170.77,2019-06-23 06:00:00,67769.0,12.94,23.19,24.08333333333333,89.6,0.0,3.43058496,116.2,30.74,0.01,9.12E-06
-14.31,-170.77,2019-06-23 06:15:00,67770.0,12.94,23.17,24.07777777777778,89.4,0.0,3.02690784,108.0,37.93,0.008,6.76E-06
-14.31,-170.77,2019-06-23 06:30:00,67771.0,12.94,23.15,24.08888888888889,89.7,0.0,3.4332672,119.4,17.99,0.028,2.53E-05
-14.31,-170.77,2019-06-23 06:45:00,67772.0,12.94,23.18,24.07222222222222,90.2,0.0,3.11944512,121.5,27.15,1.061,0.000954708
-14.31,-170.77,2019-06-23 07:00:00,67773.0,12.94,23.35,24.07222222222222,90.1,0.0,3.10335168,106.5,39.5,5.049,0.004544358
-14.31,-170.77,2019-06-23 07:15:00,67774.0,12.74,27.09,24.099999999999998,91.6,0.0,3.05909472,138.8,32.96,13.06,0.01175756
-14.31,-170.77,2019-06-23 07:30:00,67775.0,12.73,28.08,24.194444444444443,90.5,0.0,3.6925504,119.4,31.42,32.91,0.02961515
-14.31,-170.77,2019-06-23 07:45:00,67776.0,12.74,28.48,24.205555555555552,89.5,0.0,3.3098841599999997,135.8,27.61,54.89,0.04940426
-14.31,-170.77,2019-06-23 08:00:00,67777.0,12.74,28.67,24.177777777777774,90.2,0.0,3.3523529599999997,126.9,23.05,66,0.05940241
-14.31,-170.77,2019-06-23 08:15:00,67778.0,12.79,28.94,24.316666666666663,90.4,0.0,3.5807903999999997,128.4,19.52,92.5,0.08327826
-14.31,-170.77,2019-06-23 08:30:00,67779.0,12.89,29.35,24.477777777777778,89.8,0.0,3.46813632,124.5,35.28,139.3,0.1253763
-14.31,-170.77,2019-06-23 08:45:00,67780.0,13.13,29.87,24.761111111111106,90.3,0.0,3.21689984,128.8,19.34,164.2,0.1477669
-14.31,-170.77,2019-06-23 09:00:00,67781.0,13.18,30.12,24.777777777777775,90.1,0.0,3.16101984,115.6,37.1,143.3,0.1289787
-14.31,-170.77,2019-06-23 09:15:00,67782.0,13.47,31.75,25.227777777777774,87.2,0.0,3.17487808,116.0,24.76,354.4,0.3189988
-14.31,-170.77,2019-06-23 09:30:00,67783.0,13.47,33.83,26.11111111111111,86.9,0.0,2.7470608,123.0,41.48,464.6,0.4181763
-14.31,-170.77,2019-06-23 09:45:00,67784.0,13.45,33.99,25.666666666666668,86.7,0.0,3.25400416,121.1,25.34,416.9,0.3752098
-14.31,-170.77,2019-06-23 10:00:00,67785.0,13.44,34.72,26.12222222222222,87.3,0.0,3.6567871999999997,138.8,42.42,441.5,0.3973705
-14.31,-170.77,2019-06-23 10:15:00,67786.0,13.42,34.74,25.84444444444444,88.7,0.0,3.0693766399999998,136.0,50.24,435.7,0.3921182
-14.31,-170.77,2019-06-23 10:30:00,67787.0,13.42,34.65,25.85555555555556,89.1,0.0,3.4489136,128.2,26.78,400.5,0.3604661
-14.31,-170.77,2019-06-23 10:45:00,67788.0,13.42,34.51,25.633333333333333,89.0,0.0,3.1967830399999997,131.8,24.26,344,0.3096066
-14.31,-170.77,2019-06-23 11:00:00,67789.0,13.42,34.12,25.66111111111111,88.6,0.0,3.37246976,121.6,42.32,410.1,0.3691306
-14.31,-170.77,2019-06-23 11:15:00,67790.0,13.42,33.88,25.766666666666666,88.1,0.0,3.02824896,127.0,33.21,318.2,0.286393
-14.31,-170.77,2019-06-23 11:30:00,67791.0,13.43,33.81,25.361111111111114,90.2,0.0,3.21600576,120.6,30.46,219.5,0.1975286
-14.31,-170.77,2019-06-23 11:45:00,67792.0,13.43,33.19,25.27777777777778,90.6,0.0,2.80875232,99.4,33.55,227.1,0.204388
-14.31,-170.77,2019-06-23 12:00:00,67793.0,13.45,32.87,25.37777777777778,91.4,0.0,2.38853472,128.7,26.79,220.5,0.1984529
-14.31,-170.77,2019-06-23 12:15:00,67794.0,13.45,33.06,25.73333333333333,89.0,0.0,2.36975904,121.5,27.07,390.9,0.3518105
-14.31,-170.77,2019-06-23 12:30:00,67795.0,13.45,33.58,25.644444444444442,89.1,0.0,2.89413696,118.3,19.59,346.5,0.311837
-14.31,-170.77,2019-06-23 12:45:00,67796.0,13.46,33.83,25.799999999999997,90.0,0.0,3.43639648,114.7,27.0,421.8,0.3796441
-14.31,-170.77,2019-06-23 13:00:00,67797.0,13.45,33.93,25.677777777777777,91.0,0.0,3.04031904,117.3,16.92,333,0.299724
-14.31,-170.77,2019-06-23 13:15:00,67798.0,13.45,33.75,25.538888888888888,91.2,0.0,3.341624,122.4,24.21,273.1,0.2458196
-14.31,-170.77,2019-06-23 13:30:00,67799.0,13.45,33.5,25.46111111111111,91.3,0.0,2.8226105599999998,130.2,38.08,298.4,0.2685311
-14.31,-170.77,2019-06-23 13:45:00,67800.0,13.45,33.23,25.561111111111114,93.6,0.0,3.27769728,108.3,40.17,321.9,0.2897252
-14.31,-170.77,2019-06-23 14:00:00,67801.0,13.45,33.06,24.97222222222222,93.3,0.0,2.5995376,122.6,52.43,266.9,0.2401777
-14.31,-170.77,2019-06-23 14:15:00,67802.0,13.45,32.07,25.438888888888894,91.0,0.0,2.88430208,117.3,35.47,288,0.2592409
-14.31,-170.77,2019-06-23 14:30:00,67803.0,13.45,32.7,25.549999999999997,91.1,0.0,2.6567587199999996,112.7,28.3,222.4,0.2001588
-14.31,-170.77,2019-06-23 14:45:00,67804.0,13.45,32.84,25.46666666666667,92.9,0.0,2.8708908799999997,121.4,35.44,188.6,0.1697095
-14.31,-170.77,2019-06-23 15:00:00,67805.0,13.45,32.75,25.494444444444444,90.9,0.0,3.2490867199999998,102.9,37.84,265.2,0.2386627
-14.31,-170.77,2019-06-23 15:15:00,67806.0,13.45,33.29,25.827777777777776,92.1,0.0,3.42164416,113.2,46.11,316.8,0.2851331
-14.31,-170.77,2019-06-23 15:30:00,67807.0,13.45,33.39,25.716666666666672,92.3,0.0,3.11005728,121.3,27.01,249.8,0.2248287
-14.31,-170.77,2019-06-23 15:45:00,67808.0,13.45,33.18,25.688888888888886,91.5,0.0,2.7917648,100.9,34.77,252.5,0.227282
-14.31,-170.77,2019-06-23 16:00:00,67809.0,13.45,33.34,25.799999999999997,91.2,0.0,2.95851072,89.2,26.26,272.7,0.2454591
-14.31,-170.77,2019-06-23 16:15:00,67810.0,13.5,33.09,25.549999999999997,91.1,0.0,2.99829728,125.9,26.46,194.5,0.1750108
-14.31,-170.77,2019-06-23 16:30:00,67811.0,13.52,28.33,25.444444444444443,92.4,0.0,3.36263488,112.6,27.76,170.8,0.1537426
-14.31,-170.77,2019-06-23 16:45:00,67812.0,13.54,27.01,25.444444444444443,92.4,0.0,3.3572704,123.4,27.69,162,0.1457911
-14.31,-170.77,2019-06-23 17:00:00,67813.0,13.54,26.69,25.511111111111113,92.0,0.0,2.7984704,132.4,32.97,151.4,0.1362886
-14.31,-170.77,2019-06-23 17:15:00,67814.0,13.54,26.61,25.433333333333334,93.1,0.0,2.9044188799999997,106.9,29.19,103.8,0.09339818
-14.31,-170.77,2019-06-23 17:30:00,67815.0,13.54,26.44,25.244444444444444,94.2,0.0,2.64781792,108.9,26.99,44.78,0.04030117
-14.31,-170.77,2019-06-23 17:45:00,67816.0,13.56,26.32,25.038888888888884,94.0,0.0,3.8490143999999997,123.0,27.3,19.6,0.0176371
-14.31,-170.77,2019-06-23 18:00:00,67817.0,13.2,25.53,24.966666666666665,94.5,0.0,3.2884262399999997,118.1,29.21,7.238,0.006514181
-14.31,-170.77,2019-06-23 18:15:00,67818.0,13.02,24.91,24.90555555555555,95.2,0.0,2.50387104,103.7,26.34,0.66,0.000593769
-14.31,-170.77,2019-06-23 18:30:00,67819.0,13.01,24.64,24.90555555555555,94.7,0.0,3.5114992000000003,114.6,30.41,0.038,3.4E-05
-14.31,-170.77,2019-06-23 18:45:00,67820.0,13.0,24.51,24.866666666666667,94.8,0.0,3.07921152,87.5,25.9,0.01,8.58E-06
-14.31,-170.77,2019-06-23 19:00:00,67821.0,13.0,24.36,24.866666666666667,95.4,0.0,2.15383872,118.7,33.88,0.013,1.2E-05
-14.31,-170.77,2019-06-23 19:15:00,67822.0,12.99,24.31,24.86111111111111,95.6,0.0,3.06267104,103.7,39.21,0.008,7.08E-06
-14.31,-170.77,2019-06-23 19:30:00,67823.0,12.99,24.28,24.827777777777776,95.2,0.0,3.08323488,125.0,36.86,0.007,6.01E-06
-14.31,-170.77,2019-06-23 19:45:00,67824.0,12.98,24.31,24.86111111111111,94.9,0.0,3.31837792,143.5,33.25,0.004,3.97E-06
-14.31,-170.77,2019-06-23 20:00:00,67825.0,12.98,24.31,24.822222222222226,95.2,0.0,3.28753216,134.3,23.64,0.009,7.83E-06
-14.31,-170.77,2019-06-23 20:15:00,67826.0,12.98,24.3,24.81666666666667,94.6,0.0,3.5450272,112.5,22.95,0.01,8.69E-06
-14.31,-170.77,2019-06-23 20:30:00,67827.0,12.98,24.25,24.838888888888885,94.8,0.0,2.63932416,132.1,24.8,0.009,8.37E-06
-14.31,-170.77,2019-06-23 20:45:00,67828.0,12.97,24.25,24.783333333333335,95.1,0.0,2.85703264,108.3,36.42,0.012,1.04E-05
-14.31,-170.77,2019-06-23 21:00:00,67829.0,12.97,24.22,24.79444444444444,94.7,0.0,3.1717488,132.3,27.47,0.003,2.9E-06
-14.31,-170.77,2019-06-23 21:15:00,67830.0,12.97,24.22,24.799999999999997,94.6,0.0,2.6621232,133.5,24.18,0.012,1.06E-05
-14.31,-170.77,2019-06-23 21:30:00,67831.0,12.97,24.23,24.81111111111111,95.0,0.0,2.63440672,108.1,24.7,0.016,1.47E-05
-14.31,-170.77,2019-06-23 21:45:00,67832.0,12.97,24.24,24.81111111111111,95.2,0.0,2.78595328,109.1,27.62,0.008,6.97E-06
-14.31,-170.77,2019-06-23 22:00:00,67833.0,12.97,24.22,24.799999999999997,95.0,0.0,2.40194592,90.1,30.14,0.014,1.26E-05
-14.31,-170.77,2019-06-23 22:15:00,67834.0,12.96,24.22,24.805555555555557,95.4,0.0,2.592832,122.9,24.93,0.012,1.06E-05
-14.31,-170.77,2019-06-23 22:30:00,67835.0,12.96,24.22,24.79444444444444,94.5,0.0,2.4046281599999997,86.4,50.26,0.009,8.26E-06
-14.31,-170.77,2019-06-23 22:45:00,67836.0,12.96,24.23,24.822222222222226,95.2,0.0,1.81989984,95.9,50.95,0.009,7.94E-06
-14.31,-170.77,2019-06-23 23:00:00,67837.0,12.96,24.23,24.78888888888889,96.7,0.0,1.69919904,113.8,33.22,0.01,9.01E-06
-14.31,-170.77,2019-06-23 23:15:00,67838.0,12.96,24.14,24.499999999999996,98.5,0.0,1.94372992,121.7,54.19,0.009,8.15E-06
-14.31,-170.77,2019-06-23 23:30:00,67839.0,12.96,23.83,24.311111111111114,98.6,0.0,1.94060064,124.1,16.38,0.008,6.76E-06
-14.31,-170.77,2019-06-23 23:45:00,67840.0,12.96,23.55,24.377777777777776,99.3,0.0,2.38138208,137.8,34.24,0.007,6.12E-06
-14.31,-170.77,2019-06-24 00:00:00,67841.0,12.96,23.44,24.061111111111114,100.0,0.254,1.35810752,104.3,20.5,0.012,1.06E-05
-14.31,-170.77,2019-06-24 00:15:00,67842.0,12.96,23.35,24.00555555555555,100.0,0.254,2.55662176,144.7,33.71,0.009,8.37E-06
-14.31,-170.77,2019-06-24 00:30:00,67843.0,12.96,23.29,24.172222222222224,100.0,0.0,2.4855424,120.5,36.81,0.004,3.65E-06
-14.31,-170.77,2019-06-24 00:45:00,67844.0,12.95,23.35,24.26666666666667,100.0,0.0,2.31387904,115.6,25.13,0.009,8.37E-06
-14.31,-170.77,2019-06-24 01:00:00,67845.0,12.95,23.38,24.21666666666667,100.0,0.0,2.1064524799999997,115.3,34.19,0.01,8.69E-06
-14.31,-170.77,2019-06-24 01:15:00,67846.0,12.95,23.37,24.08888888888889,100.0,0.0,2.10198208,120.6,36.29,0.012,1.07E-05
-14.31,-170.77,2019-06-24 01:30:00,67847.0,12.95,23.32,24.12777777777778,100.0,0.508,2.6487119999999997,136.8,37.84,0.011,9.98E-06
-14.31,-170.77,2019-06-24 01:45:00,67848.0,12.95,23.32,24.038888888888884,100.0,0.0,2.18647264,140.7,18.27,0.008,7.19E-06
-14.31,-170.77,2019-06-24 02:00:00,67849.0,12.95,23.34,24.105555555555554,100.0,0.0,2.89503104,147.0,20.33,0.009,8.26E-06
-14.31,-170.77,2019-06-24 02:15:00,67850.0,12.95,23.34,24.194444444444443,100.0,0.0,2.9191712,126.6,29.57,0.011,9.66E-06
-14.31,-170.77,2019-06-24 02:30:00,67851.0,12.95,23.34,24.066666666666663,100.0,0.508,3.11944512,148.6,26.55,0.006,5.15E-06
-14.31,-170.77,2019-06-24 02:45:00,67852.0,12.95,23.4,24.07777777777778,100.0,0.0,1.8887439999999998,123.6,39.47,0.007,6.44E-06
-14.31,-170.77,2019-06-24 03:00:00,67853.0,12.94,23.42,24.061111111111114,100.0,0.0,1.5154656,121.3,28.18,0.009,7.73E-06
-14.31,-170.77,2019-06-24 03:15:00,67854.0,12.94,23.45,24.12777777777778,100.0,0.0,2.36975904,132.4,14.19,0.008,7.4E-06
-14.31,-170.77,2019-06-24 03:30:00,67855.0,12.94,23.49,24.122222222222224,100.0,0.7619999999999999,2.80785824,159.8,25.68,0.007,6.44E-06
-14.31,-170.77,2019-06-24 03:45:00,67856.0,12.94,23.51,24.205555555555552,100.0,0.254,2.45514368,131.7,19.39,0.005,4.29E-06
-14.31,-170.77,2019-06-24 04:00:00,67857.0,12.94,23.54,24.16111111111111,100.0,0.254,2.9817568,159.3,22.07,0.011,9.87E-06
-14.31,-170.77,2019-06-24 04:15:00,67858.0,12.94,23.52,24.133333333333333,100.0,0.0,3.1784544,139.2,28.95,0.006,5.58E-06
-14.31,-170.77,2019-06-24 04:30:00,67859.0,12.94,23.49,24.022222222222222,100.0,0.0,3.7953696,149.8,13.98,0.01,9.23E-06
-14.31,-170.77,2019-06-24 04:45:00,67860.0,12.94,23.54,24.388888888888893,100.0,0.0,3.54905056,156.1,23.19,0.008,7.62E-06
-14.31,-170.77,2019-06-24 05:00:00,67861.0,12.94,23.7,24.455555555555552,100.0,0.0,3.17934848,123.8,22.72,0.018,1.58E-05
-14.31,-170.77,2019-06-24 05:15:00,67862.0,12.94,23.8,24.583333333333332,100.0,0.0,3.0751881599999997,129.1,19.43,0.008,7.51E-06
-14.31,-170.77,2019-06-24 05:30:00,67863.0,12.93,23.88,24.60555555555556,100.0,0.254,3.0935167999999997,142.0,32.83,0.008,7.19E-06
-14.31,-170.77,2019-06-24 05:45:00,67864.0,12.93,23.96,24.577777777777776,100.0,0.0,2.87357312,143.5,34.74,0.003,3E-06
-14.31,-170.77,2019-06-24 06:00:00,67865.0,12.93,23.95,24.294444444444448,100.0,0.0,3.0877052799999998,125.2,27.38,0.007,6.01E-06
-14.31,-170.77,2019-06-24 06:15:00,67866.0,12.93,23.79,24.194444444444443,100.0,2.032,3.08099968,141.1,22.89,0.009,8.26E-06
-14.31,-170.77,2019-06-24 06:30:00,67867.0,12.93,23.67,23.83888888888889,100.0,7.112,3.7059615999999997,144.3,23.62,0.025,2.23E-05
-14.31,-170.77,2019-06-24 06:45:00,67868.0,12.93,23.44,23.966666666666665,100.0,1.016,3.0085792000000002,137.2,29.8,0.256,0.000230791
-14.31,-170.77,2019-06-24 07:00:00,67869.0,12.93,23.45,23.927777777777774,100.0,3.0479999999999996,3.6120832,134.7,34.59,2.554,0.002298466
-14.31,-170.77,2019-06-24 07:15:00,67870.0,12.73,27.35,24.044444444444444,100.0,0.254,3.8579552,148.1,21.66,11.62,0.01045919
-14.31,-170.77,2019-06-24 07:30:00,67871.0,12.71,28.18,24.222222222222218,100.0,0.0,3.48825312,139.4,22.35,23.49,0.0211451
-14.31,-170.77,2019-06-24 07:45:00,67872.0,12.7,28.64,24.294444444444448,100.0,0.0,3.866896,134.3,28.36,38.47,0.0346241
-14.31,-170.77,2019-06-24 08:00:00,67873.0,12.71,28.79,24.466666666666672,100.0,0.0,3.68808,131.0,22.22,50.85,0.04576804
-14.31,-170.77,2019-06-24 08:15:00,67874.0,12.73,29.02,24.627777777777776,100.0,0.254,3.6925504,126.1,20.93,63.98,0.05758344
-14.31,-170.77,2019-06-24 08:30:00,67875.0,12.77,29.24,24.75,100.0,0.0,3.6523168,119.0,21.77,85.9,0.07732705
-14.31,-170.77,2019-06-24 08:45:00,67876.0,13.28,30.72,25.144444444444446,98.9,0.0,3.3250835199999997,112.7,21.28,240.7,0.2166288
-14.31,-170.77,2019-06-24 09:00:00,67877.0,13.49,32.01,25.622222222222224,97.3,0.0,3.889248,135.3,14.85,314.3,0.2829042
-14.31,-170.77,2019-06-24 09:15:00,67878.0,13.43,32.42,25.799999999999997,98.2,0.0,3.6567871999999997,128.3,26.64,230.7,0.2076699
-14.31,-170.77,2019-06-24 09:30:00,67879.0,13.49,32.8,25.65555555555556,96.5,0.0,3.643376,130.4,20.01,249.1,0.2242165
-14.31,-170.77,2019-06-24 09:45:00,67880.0,13.46,33.49,25.944444444444443,96.8,0.0,3.55977952,115.6,34.96,339,0.3050858
-14.31,-170.77,2019-06-24 10:00:00,67881.0,13.45,33.83,26.072222222222226,97.1,0.0,3.1873952,112.7,30.7,374.3,0.3368282
-14.31,-170.77,2019-06-24 10:15:00,67882.0,13.45,34.53,26.3,97.0,0.0,3.07161184,124.6,25.56,372.2,0.3350133
-14.31,-170.77,2019-06-24 10:30:00,67883.0,13.45,34.6,26.0,97.6,0.0,3.6165536,127.0,22.85,314,0.2825931
-14.31,-170.77,2019-06-24 10:45:00,67884.0,13.44,34.15,25.98888888888889,97.0,0.0,2.91201856,139.4,31.03,265.4,0.2388871
