TIMESTAMP,WindDir_D1_WVT,PTemp_target,AirTF_target,RH_target,SolarW_target,SolarMJ_target,wind_speed_weighted_0,air_temp_weighted_0,relative_humidity_weighted_0,wind_direction_sin_weighted_0,wind_direction_cos_weighted_0,wind_speed_weighted_1,air_temp_weighted_1,relative_humidity_weighted_1,wind_direction_sin_weighted_1,wind_direction_cos_weighted_1
2017-04-25 23:45:00,45.55,23.5,24.83333333,93.2,0.016,1.47e-05,0.12159647332757895,0.6681360990260964,1.9049398038792271,0.020187863727829766,-0.007347781490352368,0.019179920653364033,0.6864355622990699,2.0497728476377657,0.009154898140487784,0.022553724128460004
2017-04-26 00:00:00,40.23,23.44,24.72222222,94.0,0.021,1.89e-05,0.11813897643249816,0.6671166939630091,1.9069888623644398,0.02002912392636826,-0.007770066245893406,0.013722219654439309,0.6845728578558095,2.035644314368122,0.004529216745819276,0.023915869787544335
2017-04-26 00:15:00,54.37,23.35,24.73888889,94.0,0.024,2.18e-05,0.11053248326332045,0.666454169008663,1.9030535792548247,0.019908266570509932,-0.008074692370666905,0.009618484896362809,0.6852135096822191,2.0077584766782692,-0.003961783211840921,0.024016388275670448
2017-04-26 00:30:00,33.28,23.34,24.67222222,94.8,0.022,1.95e-05,0.10292599009414272,0.6660955221667104,1.8945294134252815,0.019923762927786484,-0.008036380125451414,0.010953434757423837,0.6895795703951495,1.9716182563362907,-0.007924643419869672,0.023014835621687633
2017-04-26 00:45:00,58.19,23.43,24.82222222,94.3,0.026,2.33e-05,0.09946849319906192,0.6659877514408035,1.88281182375071,0.020187863727829766,-0.007347781490352368,0.016369299720816733,0.6962629916862118,1.917671789466303,-0.004131422973256572,0.023987788064793167
2017-04-26 01:00:00,28.34,23.58,24.94444444,96.2,0.019,1.67e-05,0.10085930813957267,0.6669947893714094,1.858108015105517,0.020708544148659982,-0.005718035848645058,0.021785164684209633,0.7030174505096447,1.8459099773219967,0.00021330930738449867,0.024340031453652003
2017-04-26 01:15:00,46.27,23.78,24.95555556,96.4,0.019,1.68e-05,0.10409038076417339,0.6692102728187428,1.8192930519608002,0.02118548645470547,-0.0035657956196171103,0.027201029647602532,0.7098075873762415,1.7761498893658163,0.0034453728088072906,0.02409589255939105
2017-04-26 01:30:00,28.26,23.85,24.91111111,97.1,0.019,1.75e-05,0.10774965277746684,0.6714257562660761,1.7807641825864973,0.021428104357261932,-0.0015414533329562061,0.03261689461099543,0.7165980427967951,1.7282085950602053,0.005888612666318359,0.023617935407047343
2017-04-26 01:45:00,43.64,23.96,24.84444444,99.4,0.018,1.6e-05,0.11042506588405579,0.6724327941966822,1.7569186552525453,0.021483475852929142,1.3154834968924564e-18,0.03803275957438832,0.7234100167523709,1.706656697968052,0.00826014742006682,0.022896562987141742
2017-04-26 02:00:00,24.35,24.08,24.58888889,99.5,0.019,1.71e-05,0.11181706146174605,0.6678418859836251,1.7732537184933201,0.021453005466818185,0.0011438055621733178,0.04344862453778122,0.7302563019824447,1.7011630771406403,0.010412495105393924,0.022001422174612557
2017-04-26 02:15:00,57.47,24.09,24.11666667,100.0,0.022,1.94e-05,0.11242425653645889,0.6575049378135807,1.8243396642051912,0.021379106375791154,0.0021150757187381225,0.04886448950117411,0.737088928135424,1.7091922152730112,0.011987992682550925,0.021184207879184225
2017-04-26 02:30:00,48.61,23.98,23.90555556,100.0,0.029,2.65e-05,0.11203185628497016,0.6465756143902385,1.8781833057010866,0.02127835496548837,0.002961645604400699,0.05428035446456701,0.7438599248597165,1.7282085950602053,0.012898746861067673,0.020642309983126463
2017-04-26 02:45:00,41.22,23.8,23.5,98.7,0.017,1.56e-05,0.11042506588405579,0.6402075804172884,1.902791456293934,0.021157093581615178,0.0037305664318126493,0.058001235570480134,0.7469112931603697,1.7659647527467803,0.013370119611185342,0.020340170441959987
2017-04-26 03:00:00,45.67,23.5,23.56666667,93.9,0.018,1.66e-05,0.10125294733749891,0.6414507099343538,1.8832721681110811,0.02102033814369986,0.004436791526306626,0.05878683911694244,0.744136803349418,1.8194257509525564,0.013714735924171176,0.02010941696210097
2017-04-26 03:15:00,57.17,23.12,23.86111111,94.8,0.023,2.08e-05,0.08365062243143702,0.6467872383031918,1.8424983690817283,0.020877386264679474,0.005066998863110437,0.05731920033721705,0.7378161390357505,1.8698748619354726,0.014006846533714775,0.019907056090902743
2017-04-26 03:30:00,46.11,22.96,23.80555556,94.8,0.032,2.86e-05,0.06563238601617756,0.6515193722106946,1.8051241862215819,0.02073411346299541,0.005624613197991663,0.05428035446456701,0.7302289838282559,1.8985953579534651,0.014307260916358921,0.019692255256740253
2017-04-26 03:45:00,32.67,22.95,23.95,94.4,0.022,2e-05,0.055212532942027895,0.650949318343753,1.795803746546347,0.02059526147803933,0.006113504672001055,0.04954396069220691,0.7207370364281488,1.897903853233931,0.014720628564277083,0.019385193491373135
2017-04-26 04:00:00,43.29,22.96,24.15555556,93.9,0.021,1.88e-05,0.05373157177196829,0.6458061275213535,1.8107780593451572,0.02046455558448995,0.006537713625780109,0.043441787091833724,0.7089901790933236,1.883105652235896,0.015319601261162564,0.018915402433582317
2017-04-26 04:15:00,34.35,22.96,24.22222222,95.1,0.024,2.2e-05,0.055212532942027895,0.6400519030560353,1.8297929027395854,0.020344838787204493,0.0069012512956745185,0.037343032214434295,0.697700370767688,1.8699670625647442,0.016090992823882492,0.018263695736820296
2017-04-26 04:30:00,42.51,23.06,24.05555556,98.7,0.03,2.67e-05,0.05669349411208748,0.6338384303750206,1.8527595569940005,0.020238206294470346,0.007207963700369917,0.03261689461099543,0.6895795703951495,1.8742543918258565,0.01690865586560219,0.01750942571428379
2017-04-26 04:45:00,7.458,23.19,23.9,98.8,0.029,2.63e-05,0.055212532942027895,0.6273174949055309,1.8795893023727706,0.020146130324621862,0.007461445414042843,0.02892777412439942,0.6852680425353262,1.892510116421563,0.017711215490088444,0.016697169756849116
2017-04-26 05:00:00,37.68,23.22,23.91666667,97.9,0.026,2.36e-05,0.050052218826119814,0.6194386219532179,1.9131704119140398,0.020069570155705877,0.007664991095140917,0.025470167338190068,0.6825988452361262,1.9107658410172694,0.018680081399134383,0.015605678163639645
2017-04-26 05:15:00,33.48,23.21,23.83888889,97.9,0.031,2.8e-05,0.043556926742388896,0.6104248332378408,1.951650229150117,0.020009065586089263,0.007821574591792106,0.022908417914346453,0.6800731276738915,1.9290215656129757,0.0198829165526367,0.014041091887252614
2017-04-26 05:30:00,49.55,23.1,23.58888889,100.0,0.016,1.42e-05,0.037357442726348215,0.6023381588077836,1.9878286400866194,0.019964813988678717,0.007933847560978728,0.021906869514847674,0.6761920390249649,1.9472772902086821,0.02128908866601892,0.011800734544754844
2017-04-26 05:45:00,41.47,23.1,23.04444444,100.0,0.023,2.05e-05,0.03308455281351088,0.5972406287114301,2.0145055307291657,0.019936732270010398,0.008004151492651521,0.021906869514847674,0.669752598232596,1.9655330148043886,0.02276954064058574,0.008604106638233865
2017-04-26 06:00:00,53.81,23.0,22.92777778,100.0,0.024,2.14e-05,0.03111297238559614,0.5973940821103797,2.0290053382089073,0.01992450558717783,0.008034538681835382,0.021906869514847674,0.6618270486786693,1.9837887394000948,0.02384250215983652,0.004900787975782723
2017-04-26 06:15:00,22.95,22.72,23.17222222,99.5,0.036,3.28e-05,0.030593002521802866,0.6016396261479823,2.034683959510595,0.019927624855769894,0.008026799009012965,0.021906869514847674,0.654329376197479,2.0020444639958015,0.024276166773301442,0.001774925018202374
2017-04-26 06:30:00,26.02,22.68,23.29444444,100.0,0.943,0.000848272,0.03131880780386359,0.6069081928452482,2.033388470420243,0.019945415058070123,0.007982490393649034,0.021906869514847674,0.6491735666233195,2.0203001885915075,0.024340966127608527,1.4904543128164963e-18
2017-04-26 06:45:00,29.91,23.01,23.71666667,100.0,2.82,0.002538055,0.03308455281351088,0.6101307142231877,2.0269659467238643,0.019977056235839476,0.007902971521743999,0.021906869514847674,0.6468713245475168,2.0319382130212706,0.024335273954768324,-0.0005263777842576407
2017-04-26 07:00:00,62.19,23.4,23.8,100.0,28.9,0.0260093,0.03778917018397683,0.6113429960748887,2.0155231321844194,0.020021598889265264,0.0077894359642249784,0.021906869514847674,0.6463811372637253,2.033079195808502,0.02433706836901032,-0.00043558607358706983
2017-04-26 07:15:00,45.28,27.16,23.78333333,100.0,56.15,0.05053772,0.04525709441144509,0.612545047699993,2.000937195139327,0.020077975338473542,0.007642947143022631,0.021906869514847674,0.6472871646597307,2.0278306749872366,0.024340957141933423,-2.0915065046190035e-05
2017-04-26 07:30:00,18.85,28.14,24.06666667,100.0,57.43,0.05168813,0.0521707428720755,0.6136141063793412,1.987710848236289,0.020145008452997177,0.00746447380275809,0.021906869514847674,0.6491735666233195,2.0203001885915075,0.024337258880569177,0.00042480843393517706
2017-04-26 07:45:00,24.14,28.63,24.33888889,100.0,69.16,0.062247,0.055212532942027895,0.6144274093937735,1.9803468041230086,0.02022141902208033,0.007254925737513607,0.021906869514847674,0.6522104595640333,2.0099552779872742,0.024329460918733344,0.0007483070420705708
2017-04-26 08:00:00,45.05,29.19,24.42777778,99.2,148.7,0.1337888,0.053630212372229015,0.6150393048220846,1.977425641734913,0.02030583292103196,0.007015189527484222,0.021906869514847674,0.6561495995360964,1.9959592224638996,0.024317634036819562,0.0010655078022710057
