TIMESTAMP,WindDir_D1_WVT,PTemp_target,AirTF_target,RH_target,SolarW_target,SolarMJ_target,Elevation_target,Rain_target,wind_speed_weighted_0,air_temp_weighted_0,relative_humidity_weighted_0,wind_direction_sin_weighted_0,wind_direction_cos_weighted_0,wind_speed_weighted_1,air_temp_weighted_1,relative_humidity_weighted_1,wind_direction_sin_weighted_1,wind_direction_cos_weighted_1
2019-08-26 01:45:00,136.4,27.25,23.6,95.2,0.01,9.01e-06,302.0,0.0,0.20800636642655057,0.8830165630065823,2.427673705618097,0.030619773143911094,0.005399092148443988,0.2862638966845671,14.345093834661972,55.01768584928616,-0.07191416499952509,0.5454566238423504
2019-08-26 02:00:00,123.6,27.32,23.75555556,94.2,0.004,3.22e-06,302.0,0.0,0.20554202921361192,0.8811923292950453,2.4011991030726754,0.03089867366058477,0.0034630433766636238,0.37136937948268156,14.225324295719101,55.01768584928616,0.17874195286832123,0.5203324801565755
2019-08-26 02:15:00,170.3,27.36,23.80555556,93.3,0.01,8.69e-06,302.0,0.0,0.1947369528588875,0.8789940183643649,2.388596048447745,0.03109213084446043,-1.0147064643242136e-05,0.45647486228079615,14.099802178498217,55.01768584928616,0.32737543981240635,0.4421763189370364
2019-08-26 02:30:00,121.3,27.43,23.95,93.2,0.004,3.86e-06,302.0,0.0,0.18256035916918492,0.8764750698172757,2.384416385039158,0.0308815219998057,-0.0036127970310391726,0.49515917264357545,14.062520503077542,55.01768584928616,0.3752197152364689,0.40237388200396085
2019-08-26 02:45:00,99.6,27.53,24.09444444,93.1,0.011,9.76e-06,302.0,0.0,0.17598146995131184,0.8736889232565128,2.3832119561427656,0.030619773143911094,-0.005399092148443985,0.4564748622807961,14.17225538403696,55.01768584928616,0.36075936234969685,0.41538808131446714
2019-08-26 03:00:00,96.3,27.59,24.03333333,93.8,0.002,1.72e-06,302.0,0.0,0.17456262512419207,0.8707691776889129,2.382467415057395,0.030603329400635412,-0.005491532846862792,0.37136937948268156,14.367868659541081,55.01768584928616,0.2952738227874765,0.46422833304048144
2019-08-26 03:15:00,18.28,27.64,24.10555556,91.9,0.008,6.76e-06,302.0,0.0,0.1736548467920149,0.8677684630262603,2.383795781540128,0.030612128262473195,-0.0054422703583944425,0.28626389668456703,14.5634819350452,55.01768584928616,0.17209401108213068,0.5225688729447417
2019-08-26 03:30:00,312.4,27.76,24.35,89.4,0.004,3.43e-06,302.0,0.0,0.17391038003948625,0.8646187652287106,2.3879414485742037,0.030624717225823953,-0.00537097740176687,0.24757958632178773,14.673216816004619,55.01768584928616,0.0860666225358456,0.5434032683986604
2019-08-26 03:45:00,344.5,27.94,24.53333333,91.4,0.012,1.12e-05,302.0,0.0,0.17598146995131184,0.86125207025642,2.395648809142858,0.030619773143911094,-0.005399092148443985,0.24757958632178773,14.646603966762672,54.84575558100714,0.10508315173077117,0.5400482449220643
2019-08-26 04:00:00,350.5,28.01,24.35,90.3,0.006,5.68e-06,302.0,0.0,0.18278326936620173,0.8557477911747384,2.4180352798192017,0.030616357277485844,-0.005418428782341647,0.24757958632178773,14.538404745790933,54.4675089907933,0.14536553748930492,0.5306255140223844
2019-08-26 04:15:00,33.31,28.07,24.37777778,88.1,0.004,3.75e-06,302.0,0.0,0.19359205982505015,0.8479990487781962,2.453900961282815,0.030629757642157036,-0.005342157821956528,0.24757958632178773,14.420586799737032,54.08926240057945,0.17842104881804716,0.5204426048660336
2019-08-26 04:30:00,30.82,27.99,24.16111111,92.0,0.01,8.8e-06,302.0,0.0,0.2036017794658391,0.8406583906207196,2.4855142726766353,0.030636983134284673,-0.005300562974017501,0.24757958632178773,14.365117775248615,53.91733213230044,0.1791200644445572,0.5202024395698774
2019-08-26 04:45:00,69.73,27.74,24.40555556,88.3,0.008,7.08e-06,302.0,0.0,0.20800636642655057,0.8363783642562346,2.4951436331435994,0.030619773143911094,-0.005399092148443985,0.24757958632178773,14.468609361159876,54.08926240057945,0.14403293547988652,0.5309887843618932
2019-08-26 05:00:00,11.91,27.81,24.39444444,88.6,0.003,3e-06,302.0,0.0,0.20578269145609432,0.8348614082604225,2.487680583222413,0.030610260719553334,-0.005452764628419143,0.24757958632178773,14.692292045245692,54.4675089907933,0.09420014337669201,0.542052496174388
2019-08-26 05:15:00,340.6,27.8,24.41666667,88.9,0.004,3.43e-06,302.0,0.0,0.20072924076365717,0.8339395751132477,2.479976117815068,0.030631387097077127,-0.005332806758263947,0.24757958632178773,14.905061672564743,54.84575558100714,0.04418570016506319,0.5483996713365147
2019-08-26 05:30:00,313.5,27.7,24.07222222,88.9,0.003,3.11e-06,302.0,0.0,0.19527237567763658,0.8334598332250607,2.4722378376094314,0.030647260666117403,-0.005240812634985327,0.24757958632178773,14.975814088175692,55.01768584928616,0.009601910146805236,0.5500930638924717
2019-08-26 05:45:00,310.9,27.53,23.61666667,93.9,0.002,1.93e-06,302.0,0.0,0.19183845752643003,0.8332691510062115,2.4646733432933723,0.030619773143911094,-0.005399092148443985,0.24757958632178773,14.76848739967715,55.01768584928616,0.021226086154978546,0.5497672497408478
2019-08-26 06:00:00,293.9,27.28,23.66666667,91.8,0.008,7.08e-06,302.0,0.0,0.19042715781726474,0.8332873690525983,2.4572901271146557,0.030453282989702627,-0.006270427302908253,0.24757958632178773,14.365117775248615,55.01768584928616,0.07118885051170569,0.5455517603160092
2019-08-26 06:15:00,143.6,27.1,23.77777778,91.6,0.068,6.1e-05,302.0,0.0,0.18968864920965633,0.8334148953773063,2.4499317074691747,0.030096659722511968,-0.007804599730882707,0.24757958632178773,13.96174815082008,55.01768584928616,0.11780842738106244,0.5374158074145895
2019-08-26 06:30:00,139.3,27.04,23.62222222,89.5,1.621,0.001458923,302.0,0.0,0.1900250447604348,0.8334695495164669,2.442559724266987,0.029624810385736233,-0.009438819471795375,0.24757958632178773,13.75442146232154,55.01768584928616,0.12376286439356463,0.5360758612530268
2019-08-26 06:45:00,122.0,27.04,23.77222222,89.8,7.188,0.00646937,302.0,0.0,0.19183845752643003,0.8332691510062115,2.435135817418152,0.02921704747496551,-0.010634135614029953,0.24757958632178773,13.741228260225446,55.01768584928616,0.036234851764373494,0.5489823413723689
2019-08-26 07:00:00,151.0,27.06,23.60555556,89.8,18.39,0.01655011,302.0,0.0,0.1978560598433371,0.8327469003431217,2.42535492126716,0.029016973672248026,-0.011168524625752213,0.24757958632178773,13.76319716528883,55.01768584928616,-0.1473817529595609,0.5300690469322286
2019-08-26 07:15:00,196.6,27.17,23.77777778,89.8,33.61,0.03025349,302.0,0.0,0.2078681793519052,0.8320060331233896,2.412810937261368,0.02898882927802334,-0.01124137360386111,0.24757958632178773,13.780778218868571,55.01768584928616,-0.32172659801016884,0.4463032284824719
2019-08-26 07:30:00,120.4,27.55,24.36666667,86.7,53.62,0.04826221,302.0,0.0,0.21787166206654543,0.8311194215325626,2.4003139559651356,0.029074467732394645,-0.011017986635039603,0.24757958632178773,13.75442146232154,55.01768584928616,-0.4088610854863791,0.36814017492793966
2019-08-26 07:45:00,328.2,28.27,25.28333333,85.8,143.9,0.1294658,302.0,0.0,0.22386335400166876,0.8301599377561882,2.390674067942821,0.02921704747496551,-0.010634135614029953,0.24757958632178773,13.671682185301972,55.01768584928616,-0.44818282657868574,0.31910300779060974
2019-08-26 08:00:00,18.15,29.06,25.23333333,84.2,100.2,0.09016156,302.0,0.0,0.22609092239898584,0.8287146394094977,2.386964040642396,0.0295486865867672,-0.009674493496249447,0.24757958632178773,13.569617451364476,55.01768584928616,-0.47318214199616665,0.28070132902605544
2019-08-26 08:15:00,350.7,30.79,25.98888889,77.9,369.9,0.3328729,302.0,0.0,0.22715212451101247,0.8267592357639754,2.3879775760076734,0.03002738187822937,-0.008067034210349622,0.24757958632178773,13.482929962716515,55.01768584928616,-0.4856594931888647,0.25851389188322027
2019-08-26 08:30:00,356.8,33.69,27.05555556,76.39,450.9,0.4058349,302.0,0.0,0.22656894136836725,0.8249495764895479,2.390106166346772,0.030420653572351332,-0.006426860792249731,0.24757958632178773,13.446322421565538,55.01768584928616,-0.4857773328529587,0.2582923895652754
2019-08-26 08:45:00,19.95,35.92,27.33333333,73.92,420.2,0.3781872,302.0,0.0,0.22386335400166876,0.8239415112561419,2.389741303967814,0.030619773143911094,-0.005399092148443985,0.24757958632178773,13.446322421565538,54.97040502550943,-0.46181888177530683,0.2990282529408875
2019-08-26 09:00:00,320.0,36.52,27.27777778,75.67,462.5,0.4162533,302.0,0.0,0.2199254064928015,0.8242087092698159,2.3829166733442104,0.03065521225472481,-0.005194099058521954,0.24757958632178773,13.446322421565538,54.84575558100714,-0.39868799072475736,0.37913383082089896
2019-08-26 09:15:00,107.9,36.36,27.11111111,75.88,448.9,0.4040492,302.0,0.0,0.21596687414861512,0.825301792053027,2.3719988935588834,0.030627165524003967,-0.005356998728507547,0.24757958632178773,13.446322421565538,54.669527056021145,-0.29584116170437896,0.4638669881145647
2019-08-26 09:30:00,90.8,36.01,27.44444444,72.14,489.8,0.4408047,302.0,0.0,0.21199233483717597,0.8264920377503016,2.362878858834219,0.03059329013091416,-0.005547188691371426,0.24757958632178773,13.446322421565538,54.4675089907933,-0.17001399918611498,0.5232492863844326
